timestamp,zone_id,x_coord,y_coord,density,people_count,movement_speed,direction_variance
0,Zone_4_2,4,2,1.84,18,1.12,50.0
0,Zone_4_3,4,3,1.18,11,1.33,50.0
0,Zone_4_4,4,4,1.58,15,1.26,51.0
0,Zone_4_5,4,5,0.88,8,1.29,51.0
0,Zone_4_6,4,6,1.41,14,1.02,50.0
0,Zone_4_7,4,7,1.33,13,1.11,50.0
0,Zone_4_8,4,8,1.21,12,1.24,50.0
0,Zone_4_9,4,9,1.24,12,1.04,49.0
0,Zone_5_0,5,0,0.92,9,1.04,49.0
0,Zone_5_1,5,1,1.19,11,1.06,50.0
0,Zone_5_2,5,2,1.19,11,1.12,51.0
0,Zone_5_3,5,3,1.35,13,1.17,51.0
0,Zone_5_4,5,4,1.76,17,1.07,50.0
0,Zone_5_5,5,5,1.12,11,1.44,50.0
0,Zone_5_6,5,6,1.36,13,1.46,50.0
0,Zone_5_7,5,7,1.1,10,1.21,51.0
0,Zone_5_8,5,8,1.77,17,1.48,51.0
0,Zone_5_9,5,9,1.46,14,1.38,50.0
0,Zone_6_0,6,0,0.88,8,1.33,50.0
0,Zone_6_1,6,1,1.1,10,1.05,51.0
0,Zone_6_2,6,2,0.94,9,1.15,52.0
0,Zone_6_3,6,3,1.89,18,1.38,52.0
0,Zone_6_4,6,4,1.45,14,1.44,51.0
0,Zone_6_5,6,5,1.53,15,1.24,50.0
0,Zone_6_6,6,6,1.06,10,1.21,51.0
0,Zone_6_7,6,7,1.39,13,1.31,52.0
0,Zone_6_8,6,8,1.41,14,1.21,52.0
0,Zone_6_9,6,9,1.32,13,1.44,51.0
0,Zone_7_0,7,0,0.94,9,1.12,51.0
0,Zone_7_1,7,1,1.92,19,1.29,52.0
0,Zone_7_2,7,2,1.93,19,1.36,53.0
0,Zone_7_3,7,3,1.55,15,1.16,53.0
0,Zone_7_4,7,4,1.25,12,1.16,52.0
0,Zone_7_5,7,5,1.32,13,1.49,51.0
0,Zone_7_6,7,6,1.44,14,1.08,52.0
0,Zone_7_7,7,7,1.75,17,1.15,53.0
0,Zone_7_8,7,8,1.62,16,1.27,53.0
0,Zone_7_9,7,9,1.96,19,1.26,52.0
0,Zone_8_0,8,0,1.24,12,1.49,52.0
0,Zone_8_1,8,1,1.42,14,1.4,53.0
0,Zone_8_2,8,2,1.67,16,1.44,54.0
0,Zone_8_3,8,3,1.61,16,1.27,54.0
0,Zone_8_4,8,4,1.52,15,1.18,53.0
0,Zone_8_5,8,5,1.57,15,1.38,52.0
0,Zone_8_6,8,6,1.81,18,1.14,53.0
0,Zone_8_7,8,7,1.66,16,1.08,54.0
0,Zone_8_8,8,8,1.71,17,1.22,54.0
0,Zone_8_9,8,9,1.76,17,1.32,53.0
0,Zone_9_0,9,0,1.85,18,1.33,53.0
0,Zone_9_1,9,1,1.71,17,1.24,54.0
0,Zone_9_2,9,2,1.76,17,1.27,55.0
0,Zone_9_3,9,3,1.78,17,1.2,55.0
0,Zone_9_4,9,4,1.45,14,1.15,54.0
0,Zone_9_5,9,5,1.2,11,1.1,53.0
0,Zone_9_6,9,6,1.33,13,1.32,54.0
0,Zone_9_7,9,7,2.17,21,1.4,55.0
0,Zone_9_8,9,8,1.5,14,1.41,55.0
0,Zone_9_9,9,9,1.94,19,1.5,54.0
1,Zone_0_0,0,0,0.91,9,1.04,51.4
1,Zone_0_1,0,1,1.12,11,1.18,52.4
1,Zone_0_2,0,2,1.78,17,1.48,53.5
1,Zone_0_3,0,3,1.78,17,1.13,54.5
1,Zone_0_4,0,4,2.01,20,1.46,55.5
1,Zone_0_5,0,5,1.75,17,1.18,55.5
1,Zone_0_6,0,6,1.9,19,1.36,54.5
1,Zone_0_7,0,7,1.7,16,1.26,53.5
1,Zone_0_8,0,8,2.02,20,1.19,52.4
1,Zone_0_9,0,9,1.43,14,1.38,51.4
1,Zone_1_0,1,0,1.7,17,1.2,50.4
1,Zone_1_1,1,1,1.22,12,1.41,51.4
1,Zone_1_2,1,2,1.67,16,1.02,52.4
1,Zone_1_3,1,3,1.11,11,1.31,53.5
1,Zone_1_4,1,4,1.08,10,1.12,54.5
1,Zone_1_5,1,5,1.63,16,1.03,54.5
1,Zone_1_6,1,6,1.14,11,1.39,53.5
1,Zone_1_7,1,7,1.51,15,1.48,52.4
1,Zone_1_8,1,8,1.33,13,1.36,51.4
1,Zone_1_9,1,9,0.85,8,1.32,50.4
1,Zone_2_0,2,0,1.12,11,1.41,49.4
1,Zone_2_1,2,1,0.85,8,1.42,50.4
1,Zone_2_2,2,2,0.93,9,1.09,51.4
1,Zone_2_3,2,3,1.57,15,1.41,52.4
1,Zone_2_4,2,4,1.09,10,1.01,53.5
1,Zone_2_5,2,5,1.83,18,1.42,53.5
1,Zone_2_6,2,6,1.46,14,1.24,52.4
1,Zone_2_7,2,7,1.16,11,1.43,51.4
1,Zone_2_8,2,8,1.19,11,1.28,50.4
1,Zone_2_9,2,9,1.37,13,1.08,49.4
1,Zone_3_0,3,0,1.14,11,1.48,48.4
1,Zone_3_1,3,1,1.6,15,1.01,49.4
1,Zone_3_2,3,2,1.63,16,1.4,50.4
1,Zone_3_3,3,3,2.07,20,1.3,51.4
1,Zone_3_4,3,4,1.27,12,1.37,52.4
1,Zone_3_5,3,5,1.84,18,1.33,52.4
1,Zone_3_6,3,6,1.59,15,1.24,51.4
1,Zone_3_7,3,7,1.04,10,1.31,50.4
1,Zone_3_8,3,8,0.85,8,1.09,49.4
1,Zone_3_9,3,9,1.42,14,1.17,48.4
1,Zone_4_0,4,0,1.16,11,1.25,48.4
1,Zone_4_1,4,1,1.66,16,1.15,49.4
1,Zone_4_2,4,2,1.37,13,1.27,50.4
1,Zone_4_3,4,3,1.22,12,1.26,50.4
1,Zone_4_4,4,4,1.64,16,1.11,51.4
1,Zone_4_5,4,5,0.87,8,1.44,51.4
1,Zone_4_6,4,6,1.47,14,1.03,50.4
1,Zone_4_7,4,7,1.48,14,1.46,50.4
1,Zone_4_8,4,8,1.15,11,1.07,50.4
1,Zone_4_9,4,9,1.02,10,1.17,49.4
1,Zone_5_0,5,0,1.15,11,1.45,49.4
1,Zone_5_1,5,1,1.26,12,1.05,50.4
1,Zone_5_2,5,2,1.25,12,1.16,51.4
1,Zone_5_3,5,3,1.15,11,1.41,51.4
1,Zone_5_4,5,4,1.0,9,1.19,50.4
1,Zone_5_5,5,5,1.38,13,1.02,50.4
1,Zone_5_6,5,6,1.13,11,1.22,50.4
1,Zone_5_7,5,7,0.93,9,1.43,51.4
1,Zone_5_8,5,8,1.85,18,1.01,51.4
1,Zone_5_9,5,9,1.01,10,1.39,50.4
1,Zone_6_0,6,0,0.73,7,1.29,50.4
1,Zone_6_1,6,1,1.59,15,1.44,51.4
1,Zone_6_2,6,2,1.7,16,1.47,52.4
1,Zone_6_3,6,3,1.6,15,1.3,52.4
1,Zone_6_4,6,4,1.63,16,1.45,51.4
1,Zone_6_5,6,5,1.42,14,1.19,50.4
1,Zone_6_6,6,6,1.51,15,1.01,51.4
1,Zone_6_7,6,7,1.87,18,1.02,52.4
1,Zone_6_8,6,8,0.94,9,1.46,52.4
1,Zone_6_9,6,9,0.86,8,1.49,51.4
1,Zone_7_0,7,0,1.28,12,1.35,51.4
1,Zone_7_1,7,1,1.92,19,1.05,52.4
1,Zone_7_2,7,2,1.32,13,1.33,53.5
1,Zone_7_3,7,3,1.58,15,1.46,53.5
1,Zone_7_4,7,4,1.45,14,1.4,52.4
1,Zone_7_5,7,5,1.61,16,1.4,51.4
1,Zone_7_6,7,6,1.23,12,1.35,52.4
1,Zone_7_7,7,7,1.46,14,1.27,53.5
1,Zone_7_8,7,8,1.76,17,1.46,53.5
1,Zone_7_9,7,9,1.7,16,1.14,52.4
1,Zone_8_0,8,0,1.42,14,1.22,52.4
1,Zone_8_1,8,1,1.71,17,1.1,53.5
1,Zone_8_2,8,2,1.36,13,1.1,54.5
1,Zone_8_3,8,3,1.57,15,1.2,54.5
1,Zone_8_4,8,4,1.06,10,1.08,53.5
1,Zone_8_5,8,5,1.38,13,1.44,52.4
1,Zone_8_6,8,6,1.83,18,1.05,53.5
1,Zone_8_7,8,7,1.27,12,1.43,54.5
1,Zone_8_8,8,8,1.25,12,1.06,54.5
1,Zone_8_9,8,9,1.55,15,1.29,53.5
1,Zone_9_0,9,0,1.6,15,1.2,53.5
1,Zone_9_1,9,1,1.31,13,1.24,54.5
1,Zone_9_2,9,2,2.42,24,1.16,55.5
1,Zone_9_3,9,3,1.57,15,1.39,55.5
1,Zone_9_4,9,4,1.71,17,1.36,54.5
1,Zone_9_5,9,5,1.8,18,1.13,53.5
1,Zone_9_6,9,6,1.3,13,1.09,54.5
1,Zone_9_7,9,7,1.5,14,1.07,55.5
1,Zone_9_8,9,8,1.18,11,1.37,55.5
1,Zone_9_9,9,9,1.8,18,1.37,54.5
2,Zone_0_0,0,0,1.3,12,1.47,51.8
2,Zone_0_1,0,1,2.23,22,1.24,52.9
2,Zone_0_2,0,2,1.59,15,1.47,53.9
2,Zone_0_3,0,3,1.42,14,1.17,55.0
2,Zone_0_4,0,4,1.54,15,1.2,56.0
2,Zone_0_5,0,5,1.87,18,1.43,56.0
2,Zone_0_6,0,6,1.83,18,1.08,55.0
2,Zone_0_7,0,7,0.8,7,1.06,53.9
2,Zone_0_8,0,8,0.92,9,1.48,52.9
2,Zone_0_9,0,9,0.99,9,1.42,51.8
2,Zone_1_0,1,0,1.63,16,1.04,50.8
2,Zone_1_1,1,1,1.54,15,1.48,51.8
2,Zone_1_2,1,2,1.42,14,1.14,52.9
2,Zone_1_3,1,3,1.31,13,1.19,53.9
2,Zone_1_4,1,4,1.42,14,1.12,55.0
2,Zone_1_5,1,5,1.27,12,1.07,55.0
2,Zone_1_6,1,6,1.26,12,1.02,53.9
2,Zone_1_7,1,7,1.19,11,1.44,52.9
2,Zone_1_8,1,8,1.61,16,1.46,51.8
2,Zone_1_9,1,9,0.99,9,1.02,50.8
2,Zone_2_0,2,0,1.13,11,1.29,49.8
2,Zone_2_1,2,1,1.45,14,1.32,50.8
2,Zone_2_2,2,2,1.07,10,1.02,51.8
2,Zone_2_3,2,3,1.63,16,1.14,52.9
2,Zone_2_4,2,4,1.78,17,1.49,53.9
2,Zone_2_5,2,5,1.91,19,1.28,53.9
2,Zone_2_6,2,6,2.08,20,1.1,52.9
2,Zone_2_7,2,7,1.39,13,1.4,51.8
2,Zone_2_8,2,8,1.72,17,1.1,50.8
2,Zone_2_9,2,9,0.8,8,1.02,49.8
2,Zone_3_0,3,0,1.42,14,1.03,48.7
2,Zone_3_1,3,1,1.14,11,1.05,49.8
2,Zone_3_2,3,2,1.23,12,1.37,50.8
2,Zone_3_3,3,3,1.34,13,1.45,51.8
2,Zone_3_4,3,4,2.27,22,1.4,52.9
2,Zone_3_5,3,5,1.18,11,1.37,52.9
2,Zone_3_6,3,6,1.17,11,1.36,51.8
2,Zone_3_7,3,7,1.88,18,1.17,50.8
2,Zone_3_8,3,8,1.41,14,1.04,49.8
2,Zone_3_9,3,9,1.05,10,1.19,48.7
2,Zone_4_0,4,0,0.9,9,1.33,48.7
2,Zone_4_1,4,1,1.79,17,1.22,49.8
2,Zone_4_2,4,2,1.83,18,1.28,50.8
2,Zone_4_3,4,3,1.3,13,1.29,50.8
2,Zone_4_4,4,4,1.35,13,1.3,51.8
2,Zone_4_5,4,5,1.19,11,1.02,51.8
2,Zone_4_6,4,6,1.37,13,1.43,50.8
2,Zone_4_7,4,7,1.59,15,1.24,50.8
2,Zone_4_8,4,8,1.32,13,1.42,50.8
2,Zone_4_9,4,9,1.24,12,1.28,49.8
2,Zone_5_0,5,0,1.2,12,1.21,49.8
2,Zone_5_1,5,1,1.65,16,1.1,50.8
2,Zone_5_2,5,2,1.52,15,1.33,51.8
2,Zone_5_3,5,3,1.79,17,1.19,51.8
2,Zone_5_4,5,4,1.87,18,1.29,50.8
2,Zone_5_5,5,5,1.39,13,1.15,50.8
2,Zone_5_6,5,6,1.37,13,1.07,50.8
2,Zone_5_7,5,7,1.46,14,1.2,51.8
2,Zone_5_8,5,8,1.2,11,1.05,51.8
2,Zone_5_9,5,9,1.14,11,1.26,50.8
2,Zone_6_0,6,0,1.2,12,1.16,50.8
2,Zone_6_1,6,1,1.73,17,1.37,51.8
2,Zone_6_2,6,2,1.15,11,1.22,52.9
2,Zone_6_3,6,3,1.71,17,1.25,52.9
2,Zone_6_4,6,4,1.49,14,1.47,51.8
2,Zone_6_5,6,5,1.3,12,1.03,50.8
2,Zone_6_6,6,6,1.52,15,1.39,51.8
2,Zone_6_7,6,7,2.09,20,1.05,52.9
2,Zone_6_8,6,8,1.39,13,1.31,52.9
2,Zone_6_9,6,9,1.32,13,1.43,51.8
2,Zone_7_0,7,0,1.24,12,1.3,51.8
2,Zone_7_1,7,1,1.64,16,1.39,52.9
2,Zone_7_2,7,2,1.28,12,1.33,53.9
2,Zone_7_3,7,3,1.76,17,1.48,53.9
2,Zone_7_4,7,4,1.35,13,1.28,52.9
2,Zone_7_5,7,5,1.04,10,1.33,51.8
2,Zone_7_6,7,6,1.84,18,1.18,52.9
2,Zone_7_7,7,7,1.98,19,1.08,53.9
2,Zone_7_8,7,8,1.42,14,1.33,53.9
2,Zone_7_9,7,9,1.4,14,1.22,52.9
2,Zone_8_0,8,0,1.7,16,1.03,52.9
2,Zone_8_1,8,1,1.28,12,1.03,53.9
2,Zone_8_2,8,2,1.4,14,1.12,55.0
2,Zone_8_3,8,3,1.96,19,1.32,55.0
2,Zone_8_4,8,4,0.91,9,1.21,53.9
2,Zone_8_5,8,5,1.45,14,1.29,52.9
2,Zone_8_6,8,6,1.42,14,1.01,53.9
2,Zone_8_7,8,7,1.45,14,1.07,55.0
2,Zone_8_8,8,8,1.6,15,1.27,55.0
2,Zone_8_9,8,9,1.85,18,1.47,53.9
2,Zone_9_0,9,0,1.62,16,1.4,53.9
2,Zone_9_1,9,1,1.01,10,1.41,55.0
2,Zone_9_2,9,2,1.88,18,1.46,56.0
2,Zone_9_3,9,3,1.93,19,1.46,56.0
2,Zone_9_4,9,4,1.53,15,1.37,55.0
2,Zone_9_5,9,5,1.18,11,1.36,53.9
2,Zone_9_6,9,6,1.94,19,1.46,55.0
2,Zone_9_7,9,7,1.47,14,1.19,56.0
2,Zone_9_8,9,8,1.82,18,1.34,56.0
2,Zone_9_9,9,9,1.43,14,1.01,55.0
3,Zone_0_0,0,0,1.99,19,1.4,52.3
3,Zone_0_1,0,1,1.49,14,1.3,53.3
3,Zone_0_2,0,2,2.02,20,1.18,54.4
3,Zone_0_3,0,3,2.11,21,1.04,55.4
3,Zone_0_4,0,4,1.76,17,1.29,56.5
3,Zone_0_5,0,5,1.83,18,1.43,56.5
3,Zone_0_6,0,6,1.64,16,1.45,55.4
3,Zone_0_7,0,7,1.46,14,1.36,54.4
3,Zone_0_8,0,8,1.61,16,1.2,53.3
3,Zone_0_9,0,9,1.45,14,1.35,52.3
3,Zone_1_0,1,0,1.33,13,1.36,51.2
3,Zone_1_1,1,1,1.47,14,1.29,52.3
3,Zone_1_2,1,2,1.81,18,1.41,53.3
3,Zone_1_3,1,3,1.6,16,1.02,54.4
3,Zone_1_4,1,4,1.67,16,1.32,55.4
3,Zone_1_5,1,5,1.82,18,1.22,55.4
3,Zone_1_6,1,6,1.47,14,1.06,54.4
3,Zone_1_7,1,7,1.38,13,1.08,53.3
3,Zone_1_8,1,8,1.56,15,1.29,52.3
3,Zone_1_9,1,9,1.0,10,1.11,51.2
3,Zone_2_0,2,0,1.28,12,1.48,50.1
3,Zone_2_1,2,1,1.51,15,1.44,51.2
3,Zone_2_2,2,2,1.48,14,1.38,52.3
3,Zone_2_3,2,3,1.7,17,1.1,53.3
3,Zone_2_4,2,4,1.69,16,1.0,54.4
3,Zone_2_5,2,5,1.45,14,1.05,54.4
3,Zone_2_6,2,6,1.58,15,1.45,53.3
3,Zone_2_7,2,7,1.42,14,1.21,52.3
3,Zone_2_8,2,8,1.68,16,1.01,51.2
3,Zone_2_9,2,9,1.37,13,1.07,50.1
3,Zone_3_0,3,0,1.3,13,1.4,49.1
3,Zone_3_1,3,1,1.55,15,1.02,50.1
3,Zone_3_2,3,2,1.65,16,1.23,51.2
3,Zone_3_3,3,3,1.23,12,1.06,52.3
3,Zone_3_4,3,4,1.67,16,1.11,53.3
3,Zone_3_5,3,5,1.68,16,1.28,53.3
3,Zone_3_6,3,6,1.77,17,1.12,52.3
3,Zone_3_7,3,7,1.72,17,1.25,51.2
3,Zone_3_8,3,8,1.46,14,1.05,50.1
3,Zone_3_9,3,9,1.09,10,1.43,49.1
3,Zone_4_0,4,0,1.41,14,1.06,49.1
3,Zone_4_1,4,1,1.52,15,1.13,50.1
3,Zone_4_2,4,2,1.2,11,1.21,51.2
3,Zone_4_3,4,3,1.1,11,1.2,51.2
3,Zone_4_4,4,4,1.44,14,1.05,52.3
3,Zone_4_5,4,5,1.36,13,1.45,52.3
3,Zone_4_6,4,6,1.28,12,1.46,51.2
3,Zone_4_7,4,7,1.21,12,1.18,51.2
3,Zone_4_8,4,8,1.3,13,1.48,51.2
3,Zone_4_9,4,9,1.81,18,1.42,50.1
3,Zone_5_0,5,0,0.81,8,1.4,50.1
3,Zone_5_1,5,1,1.31,13,1.16,51.2
3,Zone_5_2,5,2,2.03,20,1.22,52.3
3,Zone_5_3,5,3,1.52,15,1.47,52.3
3,Zone_5_4,5,4,1.34,13,1.28,51.2
3,Zone_5_5,5,5,1.18,11,1.4,51.2
3,Zone_5_6,5,6,1.38,13,1.49,51.2
3,Zone_5_7,5,7,1.81,18,1.36,52.3
3,Zone_5_8,5,8,1.45,14,1.04,52.3
3,Zone_5_9,5,9,1.71,17,1.18,51.2
3,Zone_6_0,6,0,1.53,15,1.21,51.2
3,Zone_6_1,6,1,1.96,19,1.34,52.3
3,Zone_6_2,6,2,1.54,15,1.21,53.3
3,Zone_6_3,6,3,1.51,15,1.03,53.3
3,Zone_6_4,6,4,1.34,13,1.41,52.3
3,Zone_6_5,6,5,1.12,11,1.33,51.2
3,Zone_6_6,6,6,1.21,12,1.4,52.3
3,Zone_6_7,6,7,1.94,19,1.38,53.3
3,Zone_6_8,6,8,1.78,17,1.21,53.3
3,Zone_6_9,6,9,1.28,12,1.34,52.3
3,Zone_7_0,7,0,0.99,9,1.09,52.3
3,Zone_7_1,7,1,1.69,16,1.1,53.3
3,Zone_7_2,7,2,1.59,15,1.04,54.4
3,Zone_7_3,7,3,1.15,11,1.5,54.4
3,Zone_7_4,7,4,0.96,9,1.44,53.3
3,Zone_7_5,7,5,1.6,16,1.29,52.3
3,Zone_7_6,7,6,1.37,13,1.18,53.3
3,Zone_7_7,7,7,1.6,15,1.4,54.4
3,Zone_7_8,7,8,0.96,9,1.05,54.4
3,Zone_7_9,7,9,1.49,14,1.24,53.3
3,Zone_8_0,8,0,1.31,13,1.01,53.3
3,Zone_8_1,8,1,2.03,20,1.29,54.4
3,Zone_8_2,8,2,1.76,17,1.18,55.4
3,Zone_8_3,8,3,1.58,15,1.05,55.4
3,Zone_8_4,8,4,1.24,12,1.11,54.4
3,Zone_8_5,8,5,1.29,12,1.27,53.3
3,Zone_8_6,8,6,2.43,24,1.01,54.4
3,Zone_8_7,8,7,1.88,18,1.48,55.4
3,Zone_8_8,8,8,1.62,16,1.04,55.4
3,Zone_8_9,8,9,1.34,13,1.25,54.4
3,Zone_9_0,9,0,1.53,15,1.06,54.4
3,Zone_9_1,9,1,1.89,18,1.42,55.4
3,Zone_9_2,9,2,1.69,16,1.3,56.5
3,Zone_9_3,9,3,2.06,20,1.3,56.5
3,Zone_9_4,9,4,1.3,12,1.34,55.4
3,Zone_9_5,9,5,1.68,16,1.44,54.4
3,Zone_9_6,9,6,1.92,19,1.49,55.4
3,Zone_9_7,9,7,2.08,20,1.08,56.5
3,Zone_9_8,9,8,1.54,15,1.18,56.5
3,Zone_9_9,9,9,0.99,9,1.47,55.4
4,Zone_0_0,0,0,0.87,8,1.28,52.7
4,Zone_0_1,0,1,1.81,18,1.46,53.8
4,Zone_0_2,0,2,1.68,16,1.07,54.8
4,Zone_0_3,0,3,1.56,15,1.15,55.9
4,Zone_0_4,0,4,1.78,17,1.24,57.0
4,Zone_0_5,0,5,2.49,24,1.4,57.0
4,Zone_0_6,0,6,2.12,21,1.06,55.9
4,Zone_0_7,0,7,1.14,11,1.17,54.8
4,Zone_0_8,0,8,1.64,16,1.46,53.8
4,Zone_0_9,0,9,1.15,11,1.39,52.7
4,Zone_1_0,1,0,1.26,12,1.05,51.6
4,Zone_1_1,1,1,1.33,13,1.28,52.7
4,Zone_1_2,1,2,1.87,18,1.29,53.8
4,Zone_1_3,1,3,1.44,14,1.19,54.8
4,Zone_1_4,1,4,1.52,15,1.41,55.9
4,Zone_1_5,1,5,1.04,10,1.5,55.9
4,Zone_1_6,1,6,1.56,15,1.24,54.8
4,Zone_1_7,1,7,1.55,15,1.15,53.8
4,Zone_1_8,1,8,1.43,14,1.04,52.7
4,Zone_1_9,1,9,1.85,18,1.13,51.6
4,Zone_2_0,2,0,2.06,20,1.5,50.5
4,Zone_2_1,2,1,1.35,13,1.39,51.6
4,Zone_2_2,2,2,1.38,13,1.27,52.7
4,Zone_2_3,2,3,1.52,15,1.38,53.8
4,Zone_2_4,2,4,1.71,17,1.05,54.8
4,Zone_2_5,2,5,1.79,17,1.1,54.8
4,Zone_2_6,2,6,1.9,19,1.43,53.8
4,Zone_2_7,2,7,1.23,12,1.01,52.7
4,Zone_2_8,2,8,1.48,14,1.08,51.6
4,Zone_2_9,2,9,1.43,14,1.43,50.5
4,Zone_3_0,3,0,1.37,13,1.12,49.4
4,Zone_3_1,3,1,1.23,12,1.08,50.5
4,Zone_3_2,3,2,1.9,19,1.05,51.6
4,Zone_3_3,3,3,1.84,18,1.16,52.7
4,Zone_3_4,3,4,2.39,23,1.21,53.8
4,Zone_3_5,3,5,1.6,16,1.38,53.8
4,Zone_3_6,3,6,1.92,19,1.17,52.7
4,Zone_3_7,3,7,1.76,17,1.4,51.6
4,Zone_3_8,3,8,1.64,16,1.01,50.5
4,Zone_3_9,3,9,1.4,13,1.49,49.4
4,Zone_4_0,4,0,1.3,13,1.23,49.4
4,Zone_4_1,4,1,1.14,11,1.31,50.5
4,Zone_4_2,4,2,1.63,16,1.44,51.6
4,Zone_4_3,4,3,1.13,11,1.33,51.6
4,Zone_4_4,4,4,2.08,20,1.33,52.7
4,Zone_4_5,4,5,2.01,20,1.27,52.7
4,Zone_4_6,4,6,1.31,13,1.16,51.6
4,Zone_4_7,4,7,0.92,9,1.2,51.6
4,Zone_4_8,4,8,0.93,9,1.22,51.6
4,Zone_4_9,4,9,1.49,14,1.29,50.5
4,Zone_5_0,5,0,1.25,12,1.11,50.5
4,Zone_5_1,5,1,1.06,10,1.4,51.6
4,Zone_5_2,5,2,2.04,20,1.4,52.7
4,Zone_5_3,5,3,1.28,12,1.03,52.7
4,Zone_5_4,5,4,1.32,13,1.11,51.6
4,Zone_5_5,5,5,1.59,15,1.38,51.6
4,Zone_5_6,5,6,1.59,15,1.29,51.6
4,Zone_5_7,5,7,1.24,12,1.33,52.7
4,Zone_5_8,5,8,1.91,19,1.07,52.7
4,Zone_5_9,5,9,1.29,12,1.4,51.6
4,Zone_6_0,6,0,1.05,10,1.49,51.6
4,Zone_6_1,6,1,0.44,4,1.17,52.7
4,Zone_6_2,6,2,1.88,18,1.49,53.8
4,Zone_6_3,6,3,1.89,18,1.4,53.8
4,Zone_6_4,6,4,1.58,15,1.27,52.7
4,Zone_6_5,6,5,1.29,12,1.22,51.6
4,Zone_6_6,6,6,1.57,15,1.37,52.7
4,Zone_6_7,6,7,1.79,17,1.11,53.8
4,Zone_6_8,6,8,1.39,13,1.24,53.8
4,Zone_6_9,6,9,1.36,13,1.06,52.7
4,Zone_7_0,7,0,1.88,18,1.19,52.7
4,Zone_7_1,7,1,1.62,16,1.48,53.8
4,Zone_7_2,7,2,1.49,14,1.45,54.8
4,Zone_7_3,7,3,1.77,17,1.34,54.8
4,Zone_7_4,7,4,1.7,16,1.47,53.8
4,Zone_7_5,7,5,1.1,10,1.1,52.7
4,Zone_7_6,7,6,1.06,10,1.35,53.8
4,Zone_7_7,7,7,2.22,22,1.1,54.8
4,Zone_7_8,7,8,2.4,23,1.01,54.8
4,Zone_7_9,7,9,1.69,16,1.41,53.8
4,Zone_8_0,8,0,1.36,13,1.26,53.8
4,Zone_8_1,8,1,1.47,14,1.21,54.8
4,Zone_8_2,8,2,1.59,15,1.01,55.9
4,Zone_8_3,8,3,1.35,13,1.1,55.9
4,Zone_8_4,8,4,2.01,20,1.11,54.8
4,Zone_8_5,8,5,1.52,15,1.39,53.8
4,Zone_8_6,8,6,2.0,19,1.27,54.8
4,Zone_8_7,8,7,1.75,17,1.05,55.9
4,Zone_8_8,8,8,2.11,21,1.28,55.9
4,Zone_8_9,8,9,1.64,16,1.27,54.8
4,Zone_9_0,9,0,1.36,13,1.21,54.8
4,Zone_9_1,9,1,1.94,19,1.36,55.9
4,Zone_9_2,9,2,1.59,15,1.17,57.0
4,Zone_9_3,9,3,1.36,13,1.09,57.0
4,Zone_9_4,9,4,2.32,23,1.21,55.9
4,Zone_9_5,9,5,1.71,17,1.27,54.8
4,Zone_9_6,9,6,1.38,13,1.04,55.9
