timestamp,zone_id,x_coord,y_coord,density,people_count,movement_speed,direction_variance
2,Zone_4_7,4,7,2.99,29,1.06,43.5
2,Zone_4_8,4,8,3.37,33,0.82,53.4
2,Zone_4_9,4,9,3.7,36,1.25,64.5
2,Zone_5_0,5,0,2.52,25,0.93,56.1
2,Zone_5_1,5,1,1.95,19,1.11,59.9
2,Zone_5_2,5,2,2.54,25,1.04,64.8
2,Zone_5_3,5,3,3.76,37,1.04,45.2
2,Zone_5_4,5,4,1.83,18,1.26,45.5
2,Zone_5_5,5,5,3.86,38,0.55,60.3
2,Zone_5_6,5,6,3.95,39,0.82,85.9
2,Zone_5_7,5,7,1.87,18,1.18,42.7
2,Zone_5_8,5,8,2.64,26,1.24,54.4
2,Zone_5_9,5,9,2.42,24,1.22,60.3
2,Zone_6_0,6,0,2.92,29,1.18,41.2
2,Zone_6_1,6,1,3.5,35,1.07,65.0
2,Zone_6_2,6,2,2.8,28,0.97,51.2
2,Zone_6_3,6,3,2.27,22,1.2,51.5
2,Zone_6_4,6,4,3.12,31,0.99,65.7
2,Zone_6_5,6,5,1.91,19,1.1,46.5
2,Zone_6_6,6,6,2.64,26,1.0,66.8
2,Zone_6_7,6,7,2.67,26,1.1,60.0
2,Zone_6_8,6,8,2.24,22,1.02,46.7
2,Zone_6_9,6,9,2.83,28,1.19,42.1
2,Zone_7_0,7,0,3.17,31,0.95,43.4
2,Zone_7_1,7,1,3.56,35,0.99,51.4
2,Zone_7_2,7,2,2.94,29,0.95,54.7
2,Zone_7_3,7,3,3.68,36,1.21,47.4
2,Zone_7_4,7,4,2.34,23,1.1,66.3
2,Zone_7_5,7,5,2.95,29,1.29,44.4
2,Zone_7_6,7,6,2.76,27,1.09,55.9
2,Zone_7_7,7,7,2.66,26,0.91,49.7
2,Zone_7_8,7,8,3.53,35,1.03,66.9
2,Zone_7_9,7,9,2.41,24,1.12,59.6
2,Zone_8_0,8,0,2.36,23,1.15,56.1
2,Zone_8_1,8,1,3.02,30,0.95,49.1
2,Zone_8_2,8,2,2.18,21,0.98,57.8
2,Zone_8_3,8,3,2.06,20,0.97,53.7
2,Zone_8_4,8,4,2.72,27,0.99,56.8
2,Zone_8_5,8,5,2.99,29,1.19,47.3
2,Zone_8_6,8,6,2.2,22,1.1,69.9
2,Zone_8_7,8,7,2.57,25,1.01,41.9
2,Zone_8_8,8,8,2.96,29,1.0,52.0
2,Zone_8_9,8,9,2.4,23,1.28,46.1
2,Zone_9_0,9,0,3.1,31,1.0,44.3
2,Zone_9_1,9,1,3.33,33,0.81,47.3
2,Zone_9_2,9,2,3.22,32,1.02,44.6
2,Zone_9_3,9,3,3.13,31,0.82,43.7
2,Zone_9_4,9,4,4.98,49,0.7,77.2
2,Zone_9_5,9,5,3.5,34,0.94,77.8
2,Zone_9_6,9,6,2.99,29,0.88,48.4
2,Zone_9_7,9,7,2.96,29,0.87,68.7
2,Zone_9_8,9,8,2.67,26,0.89,47.0
2,Zone_9_9,9,9,2.77,27,1.27,69.0
3,Zone_0_0,0,0,3.14,31,1.21,50.1
3,Zone_0_1,0,1,3.18,31,1.15,53.0
3,Zone_0_2,0,2,3.18,31,1.18,50.0
3,Zone_0_3,0,3,2.92,29,0.98,57.9
3,Zone_0_4,0,4,4.5,45,0.55,62.6
3,Zone_0_5,0,5,4.5,45,0.87,62.1
3,Zone_0_6,0,6,2.08,20,1.0,63.7
3,Zone_0_7,0,7,3.34,33,1.27,59.8
3,Zone_0_8,0,8,3.38,33,1.21,50.7
3,Zone_0_9,0,9,3.53,35,1.24,53.6
3,Zone_1_0,1,0,2.42,24,0.97,63.6
3,Zone_1_1,1,1,3.8,38,0.87,64.7
3,Zone_1_2,1,2,2.86,28,0.91,58.3
3,Zone_1_3,1,3,3.48,34,1.11,54.8
3,Zone_1_4,1,4,2.82,28,1.17,63.4
3,Zone_1_5,1,5,2.65,26,1.08,56.9
3,Zone_1_6,1,6,3.02,30,0.9,55.2
3,Zone_1_7,1,7,3.72,37,0.9,41.0
3,Zone_1_8,1,8,2.36,23,1.23,44.0
3,Zone_1_9,1,9,2.84,28,1.02,63.4
3,Zone_2_0,2,0,2.24,22,0.84,47.4
3,Zone_2_1,2,1,3.6,36,1.12,66.9
3,Zone_2_2,2,2,2.52,25,1.2,56.6
3,Zone_2_3,2,3,3.22,32,1.06,40.4
3,Zone_2_4,2,4,3.69,36,1.07,67.1
3,Zone_2_5,2,5,1.78,17,1.15,40.4
3,Zone_2_6,2,6,3.0,30,0.94,42.2
3,Zone_2_7,2,7,2.77,27,1.17,69.5
3,Zone_2_8,2,8,3.01,30,0.8,51.7
3,Zone_2_9,2,9,2.31,23,1.27,63.7
3,Zone_3_0,3,0,3.54,35,1.05,56.6
3,Zone_3_1,3,1,2.39,23,1.28,67.2
3,Zone_3_2,3,2,2.14,21,0.92,44.1
3,Zone_3_3,3,3,3.02,30,1.08,60.0
3,Zone_3_4,3,4,2.43,24,1.05,61.9
3,Zone_3_5,3,5,2.01,20,1.01,54.8
3,Zone_3_6,3,6,2.67,26,1.27,67.5
3,Zone_3_7,3,7,2.78,27,0.84,55.9
3,Zone_3_8,3,8,2.86,28,1.1,40.3
3,Zone_3_9,3,9,1.9,19,1.14,53.2
3,Zone_4_0,4,0,2.81,28,1.1,50.9
3,Zone_4_1,4,1,3.9,38,1.04,61.7
3,Zone_4_2,4,2,1.54,15,1.19,44.7
3,Zone_4_3,4,3,2.7,26,0.85,59.6
3,Zone_4_4,4,4,2.4,23,1.04,46.0
3,Zone_4_5,4,5,2.79,27,1.14,53.8
3,Zone_4_6,4,6,3.22,32,1.09,45.7
3,Zone_4_7,4,7,3.54,35,1.25,59.5
3,Zone_4_8,4,8,2.98,29,0.97,44.4
3,Zone_4_9,4,9,2.78,27,0.96,50.0
3,Zone_5_0,5,0,3.93,39,0.87,56.3
3,Zone_5_1,5,1,3.44,34,1.19,59.4
3,Zone_5_2,5,2,2.99,29,1.26,50.3
3,Zone_5_3,5,3,2.77,27,0.94,69.0
3,Zone_5_4,5,4,3.25,32,1.26,62.8
3,Zone_5_5,5,5,2.49,24,0.86,77.9
3,Zone_5_6,5,6,3.91,39,0.53,91.9
3,Zone_5_7,5,7,2.76,27,1.17,42.8
3,Zone_5_8,5,8,2.5,24,1.24,67.7
3,Zone_5_9,5,9,2.58,25,1.0,56.4
3,Zone_6_0,6,0,1.69,16,0.99,60.5
3,Zone_6_1,6,1,2.62,26,1.29,64.4
3,Zone_6_2,6,2,3.52,35,1.1,54.3
3,Zone_6_3,6,3,2.19,21,1.27,63.8
3,Zone_6_4,6,4,2.44,24,1.06,60.4
3,Zone_6_5,6,5,2.63,26,0.94,55.9
3,Zone_6_6,6,6,2.1,20,1.21,62.5
3,Zone_6_7,6,7,2.16,21,1.18,65.9
3,Zone_6_8,6,8,3.65,36,1.27,67.5
3,Zone_6_9,6,9,2.23,22,1.21,63.5
3,Zone_7_0,7,0,3.25,32,1.12,49.4
3,Zone_7_1,7,1,3.36,33,0.96,66.3
3,Zone_7_2,7,2,2.12,21,0.84,52.9
3,Zone_7_3,7,3,2.54,25,0.84,60.6
3,Zone_7_4,7,4,2.89,28,0.86,45.9
3,Zone_7_5,7,5,2.43,24,0.94,56.1
3,Zone_7_6,7,6,3.82,38,0.8,68.0
3,Zone_7_7,7,7,3.76,37,1.15,40.2
3,Zone_7_8,7,8,2.78,27,1.13,67.5
3,Zone_7_9,7,9,1.91,19,1.04,67.8
3,Zone_8_0,8,0,2.88,28,1.22,65.5
3,Zone_8_1,8,1,2.93,29,0.93,51.7
3,Zone_8_2,8,2,3.19,31,0.8,40.7
3,Zone_8_3,8,3,2.78,27,1.24,60.5
3,Zone_8_4,8,4,2.83,28,1.18,43.8
3,Zone_8_5,8,5,3.18,31,0.86,59.8
3,Zone_8_6,8,6,2.83,28,0.87,42.6
3,Zone_8_7,8,7,2.37,23,0.9,58.5
3,Zone_8_8,8,8,3.29,32,1.22,52.6
3,Zone_8_9,8,9,2.37,23,1.24,55.9
3,Zone_9_0,9,0,2.42,24,1.2,47.4
3,Zone_9_1,9,1,2.13,21,1.11,46.9
3,Zone_9_2,9,2,2.7,27,1.03,68.9
3,Zone_9_3,9,3,2.74,27,1.13,64.1
3,Zone_9_4,9,4,2.96,29,0.71,82.3
3,Zone_9_5,9,5,4.45,44,0.92,60.2
3,Zone_9_6,9,6,2.16,21,0.95,69.8
3,Zone_9_7,9,7,2.04,20,1.2,59.9
3,Zone_9_8,9,8,3.28,32,0.91,68.6
3,Zone_9_9,9,9,3.5,34,0.95,60.2
4,Zone_0_0,0,0,3.18,31,0.94,50.2
4,Zone_0_1,0,1,3.01,30,0.87,43.8
4,Zone_0_2,0,2,3.24,32,0.93,67.7
4,Zone_0_3,0,3,2.85,28,1.27,57.0
4,Zone_0_4,0,4,3.79,37,0.62,88.5
4,Zone_0_5,0,5,3.37,33,0.54,94.8
4,Zone_0_6,0,6,2.08,20,1.25,59.7
4,Zone_0_7,0,7,3.5,35,1.25,67.2
4,Zone_0_8,0,8,2.9,28,0.81,65.8
4,Zone_0_9,0,9,3.42,34,1.1,40.5
4,Zone_1_0,1,0,2.54,25,1.25,45.3
4,Zone_1_1,1,1,2.15,21,1.11,49.6
4,Zone_1_2,1,2,3.66,36,1.3,68.1
4,Zone_1_3,1,3,3.15,31,1.11,66.2
4,Zone_1_4,1,4,3.53,35,1.12,62.9
4,Zone_1_5,1,5,3.21,32,1.13,57.6
4,Zone_1_6,1,6,3.54,35,0.81,43.7
4,Zone_1_7,1,7,2.49,24,0.89,54.4
4,Zone_1_8,1,8,2.37,23,1.24,48.6
4,Zone_1_9,1,9,2.04,20,1.13,56.5
4,Zone_2_0,2,0,2.01,20,1.1,67.4
4,Zone_2_1,2,1,3.42,34,1.18,52.0
4,Zone_2_2,2,2,2.22,22,1.19,61.8
4,Zone_2_3,2,3,3.02,30,0.86,66.7
4,Zone_2_4,2,4,3.8,37,1.26,58.8
4,Zone_2_5,2,5,2.26,22,1.11,55.5
4,Zone_2_6,2,6,3.43,34,0.94,66.9
4,Zone_2_7,2,7,3.21,32,1.28,64.4
4,Zone_2_8,2,8,1.87,18,1.17,51.6
4,Zone_2_9,2,9,2.55,25,1.13,48.3
4,Zone_3_0,3,0,1.88,18,1.29,65.0
4,Zone_3_1,3,1,2.82,28,0.84,53.3
4,Zone_3_2,3,2,2.24,22,0.82,58.1
4,Zone_3_3,3,3,3.2,32,1.02,56.6
4,Zone_3_4,3,4,3.05,30,0.93,55.9
4,Zone_3_5,3,5,2.75,27,1.22,43.4
4,Zone_3_6,3,6,2.96,29,1.16,57.0
4,Zone_3_7,3,7,3.17,31,1.13,63.2
4,Zone_3_8,3,8,3.68,36,0.89,57.6
4,Zone_3_9,3,9,1.96,19,0.95,46.0
4,Zone_4_0,4,0,2.13,21,0.88,41.8
4,Zone_4_1,4,1,3.5,34,1.04,54.0
4,Zone_4_2,4,2,2.38,23,0.91,49.2
4,Zone_4_3,4,3,3.19,31,1.0,65.1
4,Zone_4_4,4,4,3.29,32,0.87,67.7
4,Zone_4_5,4,5,2.64,26,1.01,46.2
4,Zone_4_6,4,6,3.12,31,1.05,48.4
4,Zone_4_7,4,7,3.48,34,1.16,57.5
4,Zone_4_8,4,8,2.79,27,0.86,56.1
4,Zone_4_9,4,9,2.46,24,1.27,68.1
4,Zone_5_0,5,0,3.25,32,1.13,59.7
4,Zone_5_1,5,1,3.35,33,1.07,55.6
4,Zone_5_2,5,2,2.14,21,0.9,52.3
4,Zone_5_3,5,3,3.81,38,0.83,47.5
4,Zone_5_4,5,4,2.61,26,0.92,51.8
4,Zone_5_5,5,5,3.5,35,0.86,95.5
4,Zone_5_6,5,6,2.74,27,0.86,91.0
4,Zone_5_7,5,7,3.51,35,1.04,67.3
4,Zone_5_8,5,8,3.09,30,1.27,46.9
4,Zone_5_9,5,9,2.92,29,0.88,44.1
4,Zone_6_0,6,0,2.42,24,0.89,46.5
4,Zone_6_1,6,1,3.91,39,0.99,40.7
4,Zone_6_2,6,2,3.47,34,1.13,60.4
4,Zone_6_3,6,3,2.8,27,1.0,68.8
4,Zone_6_4,6,4,3.32,33,1.28,67.6
4,Zone_6_5,6,5,2.86,28,0.84,63.6
4,Zone_6_6,6,6,2.21,22,0.81,55.3
4,Zone_6_7,6,7,2.38,23,1.05,46.3
4,Zone_6_8,6,8,3.6,35,1.16,57.5
4,Zone_6_9,6,9,3.11,31,0.89,68.8
4,Zone_7_0,7,0,3.32,33,1.1,61.0
4,Zone_7_1,7,1,2.7,27,0.95,68.3
4,Zone_7_2,7,2,3.06,30,1.02,64.9
4,Zone_7_3,7,3,2.24,22,1.26,50.9
4,Zone_7_4,7,4,3.47,34,1.2,47.0
4,Zone_7_5,7,5,1.89,18,1.2,62.7
4,Zone_7_6,7,6,2.21,22,1.26,46.8
4,Zone_7_7,7,7,2.51,25,0.92,45.4
4,Zone_7_8,7,8,2.78,27,1.15,43.2
4,Zone_7_9,7,9,3.32,33,0.87,63.0
4,Zone_8_0,8,0,2.83,28,1.22,66.6
4,Zone_8_1,8,1,3.57,35,0.91,42.1
4,Zone_8_2,8,2,2.28,22,1.18,49.3
4,Zone_8_3,8,3,2.32,23,1.11,61.5
4,Zone_8_4,8,4,2.87,28,0.86,48.4
4,Zone_8_5,8,5,3.29,32,1.14,63.6
4,Zone_8_6,8,6,4.19,41,1.27,42.5
4,Zone_8_7,8,7,3.1,30,1.23,42.5
4,Zone_8_8,8,8,3.07,30,1.22,61.3
4,Zone_8_9,8,9,3.26,32,1.16,62.8
4,Zone_9_0,9,0,3.02,30,0.98,54.7
4,Zone_9_1,9,1,1.97,19,1.29,49.5
4,Zone_9_2,9,2,4.29,42,1.01,55.6
4,Zone_9_3,9,3,2.26,22,0.85,64.0
4,Zone_9_4,9,4,3.9,38,0.57,98.6
4,Zone_9_5,9,5,3.55,35,0.89,69.5
4,Zone_9_6,9,6,2.6,25,0.95,66.0
