timestamp,zone_id,x_coord,y_coord,density,people_count,movement_speed,direction_variance
0,Zone_5_0,5,0,1.81,18,0.96,48.5
0,Zone_5_1,5,1,1.24,12,1.03,49.9
0,Zone_5_2,5,2,1.88,18,1.2,23.7
0,Zone_5_3,5,3,1.42,14,0.99,29.8
0,Zone_5_4,5,4,2.62,26,1.24,51.8
0,Zone_5_5,5,5,1.46,14,1.2,39.7
0,Zone_5_6,5,6,0.7,6,0.82,45.8
0,Zone_5_7,5,7,1.05,10,1.46,58.2
0,Zone_5_8,5,8,2.3,23,1.48,58.5
0,Zone_5_9,5,9,2.35,23,1.01,35.4
0,Zone_6_0,6,0,2.02,20,1.19,57.4
0,Zone_6_1,6,1,1.79,17,1.2,23.9
0,Zone_6_2,6,2,1.94,19,1.32,47.9
0,Zone_6_3,6,3,1.92,19,1.05,31.7
0,Zone_6_4,6,4,2.18,21,1.44,40.5
0,Zone_6_5,6,5,1.55,15,1.36,46.0
0,Zone_6_6,6,6,1.95,19,1.04,35.0
0,Zone_6_7,6,7,0.72,7,1.2,21.4
0,Zone_6_8,6,8,1.07,10,1.21,21.2
0,Zone_6_9,6,9,0.65,6,1.38,34.4
0,Zone_7_0,7,0,1.07,10,0.95,44.9
0,Zone_7_1,7,1,0.7,6,0.84,41.3
0,Zone_7_2,7,2,1.85,18,1.48,40.7
0,Zone_7_3,7,3,1.31,13,1.36,30.8
0,Zone_7_4,7,4,1.22,12,0.92,26.3
0,Zone_7_5,7,5,1.33,13,1.18,48.6
0,Zone_7_6,7,6,1.9,18,1.23,36.8
0,Zone_7_7,7,7,1.33,13,1.05,50.3
0,Zone_7_8,7,8,0.48,4,0.87,39.7
0,Zone_7_9,7,9,1.82,18,0.92,37.4
0,Zone_8_0,8,0,1.61,16,0.83,35.0
0,Zone_8_1,8,1,2.02,20,1.15,54.3
0,Zone_8_2,8,2,1.78,17,1.21,57.6
0,Zone_8_3,8,3,1.66,16,1.07,45.7
0,Zone_8_4,8,4,1.55,15,1.07,58.4
0,Zone_8_5,8,5,2.32,23,0.94,22.8
0,Zone_8_6,8,6,0.6,6,1.02,53.8
0,Zone_8_7,8,7,0.59,5,1.37,31.3
0,Zone_8_8,8,8,0.93,9,1.41,49.4
0,Zone_8_9,8,9,2.4,23,1.0,27.1
0,Zone_9_0,9,0,1.64,16,1.34,33.6
0,Zone_9_1,9,1,2.12,21,1.4,37.2
0,Zone_9_2,9,2,1.92,19,1.43,40.2
0,Zone_9_3,9,3,2.21,22,1.02,55.8
0,Zone_9_4,9,4,1.22,12,1.47,58.0
0,Zone_9_5,9,5,1.52,15,1.24,37.9
0,Zone_9_6,9,6,1.33,13,1.33,51.7
0,Zone_9_7,9,7,1.84,18,0.86,39.8
0,Zone_9_8,9,8,0.2,1,1.42,34.0
0,Zone_9_9,9,9,1.09,10,0.9,50.5
1,Zone_0_0,0,0,1.66,16,1.38,48.2
1,Zone_0_1,0,1,0.71,7,0.86,59.5
1,Zone_0_2,0,2,1.49,14,1.46,59.4
1,Zone_0_3,0,3,1.92,19,1.06,23.3
1,Zone_0_4,0,4,1.66,16,1.43,24.4
1,Zone_0_5,0,5,1.81,18,0.81,38.7
1,Zone_0_6,0,6,0.87,8,1.21,58.5
1,Zone_0_7,0,7,1.41,14,1.0,54.7
1,Zone_0_8,0,8,0.97,9,1.5,23.0
1,Zone_0_9,0,9,1.81,18,1.48,40.9
1,Zone_1_0,1,0,1.68,16,1.24,43.4
1,Zone_1_1,1,1,2.69,26,0.83,31.2
1,Zone_1_2,1,2,2.39,23,1.23,31.1
1,Zone_1_3,1,3,1.08,10,1.12,34.1
1,Zone_1_4,1,4,1.29,12,1.37,47.4
1,Zone_1_5,1,5,0.9,9,1.44,52.9
1,Zone_1_6,1,6,2.56,25,1.09,57.3
1,Zone_1_7,1,7,2.54,25,0.83,21.1
1,Zone_1_8,1,8,1.32,13,1.07,58.8
1,Zone_1_9,1,9,1.97,19,1.39,38.7
1,Zone_2_0,2,0,1.31,13,1.41,52.5
1,Zone_2_1,2,1,2.5,25,1.5,42.2
1,Zone_2_2,2,2,1.99,19,0.89,58.2
1,Zone_2_3,2,3,1.4,13,0.96,46.9
1,Zone_2_4,2,4,1.58,15,1.27,40.8
1,Zone_2_5,2,5,1.99,19,1.16,54.1
1,Zone_2_6,2,6,1.82,18,1.08,25.4
1,Zone_2_7,2,7,0.59,5,1.33,44.8
1,Zone_2_8,2,8,1.83,18,0.81,34.0
1,Zone_2_9,2,9,1.62,16,1.07,37.5
1,Zone_3_0,3,0,2.36,23,1.35,35.9
1,Zone_3_1,3,1,1.32,13,1.4,58.0
1,Zone_3_2,3,2,0.8,7,0.98,38.4
1,Zone_3_3,3,3,2.63,26,1.14,33.2
1,Zone_3_4,3,4,1.75,17,0.89,25.1
1,Zone_3_5,3,5,0.79,7,0.9,45.6
1,Zone_3_6,3,6,1.02,10,1.13,46.7
1,Zone_3_7,3,7,0.79,7,0.93,21.6
1,Zone_3_8,3,8,0.68,6,0.86,24.8
1,Zone_3_9,3,9,1.32,13,0.94,34.6
1,Zone_4_0,4,0,1.49,14,1.36,45.1
1,Zone_4_1,4,1,0.68,6,1.41,56.8
1,Zone_4_2,4,2,0.8,7,1.32,27.4
1,Zone_4_3,4,3,0.8,7,1.06,39.4
1,Zone_4_4,4,4,1.62,16,1.32,21.5
1,Zone_4_5,4,5,0.57,5,1.3,55.8
1,Zone_4_6,4,6,1.34,13,1.11,41.3
1,Zone_4_7,4,7,1.01,10,0.99,35.1
1,Zone_4_8,4,8,0.33,3,1.03,24.8
1,Zone_4_9,4,9,2.16,21,1.22,47.2
1,Zone_5_0,5,0,1.91,19,1.18,43.5
1,Zone_5_1,5,1,2.0,20,1.1,25.1
1,Zone_5_2,5,2,1.35,13,1.2,34.2
1,Zone_5_3,5,3,2.22,22,1.22,29.5
1,Zone_5_4,5,4,0.62,6,0.91,27.5
1,Zone_5_5,5,5,0.95,9,0.92,55.9
1,Zone_5_6,5,6,0.16,1,1.49,24.5
1,Zone_5_7,5,7,1.44,14,1.48,54.6
1,Zone_5_8,5,8,2.0,19,1.27,57.2
1,Zone_5_9,5,9,1.51,15,1.2,31.2
1,Zone_6_0,6,0,1.94,19,1.1,40.3
1,Zone_6_1,6,1,0.79,7,0.88,44.4
1,Zone_6_2,6,2,0.85,8,1.14,41.3
1,Zone_6_3,6,3,0.66,6,1.04,25.4
1,Zone_6_4,6,4,0.51,5,1.28,50.4
1,Zone_6_5,6,5,1.85,18,1.13,36.5
1,Zone_6_6,6,6,1.24,12,0.93,22.7
1,Zone_6_7,6,7,2.01,20,1.2,53.7
1,Zone_6_8,6,8,0.66,6,0.91,26.6
1,Zone_6_9,6,9,2.26,22,1.27,40.9
1,Zone_7_0,7,0,1.17,11,1.37,37.6
1,Zone_7_1,7,1,1.45,14,1.12,32.1
1,Zone_7_2,7,2,1.69,16,1.43,35.4
1,Zone_7_3,7,3,1.6,15,1.43,45.0
1,Zone_7_4,7,4,0.77,7,1.03,25.6
1,Zone_7_5,7,5,2.21,22,1.23,41.3
1,Zone_7_6,7,6,2.2,22,1.02,29.9
1,Zone_7_7,7,7,2.08,20,0.82,42.8
1,Zone_7_8,7,8,1.97,19,1.37,24.4
1,Zone_7_9,7,9,2.37,23,0.89,35.9
1,Zone_8_0,8,0,2.02,20,1.31,48.8
1,Zone_8_1,8,1,1.68,16,1.29,41.7
1,Zone_8_2,8,2,0.8,7,1.44,43.3
1,Zone_8_3,8,3,1.21,12,1.12,57.9
1,Zone_8_4,8,4,0.85,8,1.23,20.7
1,Zone_8_5,8,5,2.79,27,1.45,42.6
1,Zone_8_6,8,6,1.95,19,0.91,43.1
1,Zone_8_7,8,7,1.81,18,1.1,49.5
1,Zone_8_8,8,8,2.36,23,0.88,59.4
1,Zone_8_9,8,9,2.35,23,0.89,56.8
1,Zone_9_0,9,0,2.76,27,1.08,22.2
1,Zone_9_1,9,1,1.28,12,1.36,20.2
1,Zone_9_2,9,2,1.34,13,1.44,33.9
1,Zone_9_3,9,3,0.73,7,1.32,38.1
1,Zone_9_4,9,4,0.73,7,0.92,39.9
1,Zone_9_5,9,5,1.31,13,1.44,34.5
1,Zone_9_6,9,6,1.47,14,1.47,25.9
1,Zone_9_7,9,7,1.44,14,0.86,59.9
1,Zone_9_8,9,8,1.38,13,1.32,28.4
1,Zone_9_9,9,9,2.34,23,0.94,27.6
2,Zone_0_0,0,0,1.1,10,0.85,51.0
2,Zone_0_1,0,1,1.2,11,1.17,37.6
2,Zone_0_2,0,2,1.08,10,0.93,54.5
2,Zone_0_3,0,3,2.46,24,1.06,30.8
2,Zone_0_4,0,4,1.73,17,0.91,48.6
2,Zone_0_5,0,5,1.82,18,0.82,28.9
2,Zone_0_6,0,6,0.99,9,0.92,46.1
2,Zone_0_7,0,7,0.96,9,0.87,29.7
2,Zone_0_8,0,8,2.01,20,1.08,46.7
2,Zone_0_9,0,9,0.97,9,1.01,55.9
2,Zone_1_0,1,0,0.19,1,1.42,52.7
2,Zone_1_1,1,1,1.55,15,0.98,35.2
2,Zone_1_2,1,2,1.85,18,1.09,42.1
2,Zone_1_3,1,3,1.1,11,1.01,57.9
2,Zone_1_4,1,4,2.24,22,1.36,37.0
2,Zone_1_5,1,5,0.54,5,0.99,41.7
2,Zone_1_6,1,6,1.66,16,1.38,59.4
2,Zone_1_7,1,7,1.48,14,0.92,30.9
2,Zone_1_8,1,8,0.21,2,1.19,46.1
2,Zone_1_9,1,9,2.29,22,0.94,20.4
2,Zone_2_0,2,0,1.11,11,1.27,27.0
2,Zone_2_1,2,1,2.67,26,1.09,35.3
2,Zone_2_2,2,2,1.48,14,1.22,29.8
2,Zone_2_3,2,3,1.33,13,1.0,34.2
2,Zone_2_4,2,4,2.07,20,1.13,46.5
2,Zone_2_5,2,5,2.04,20,1.31,28.6
2,Zone_2_6,2,6,0.69,6,0.84,39.9
2,Zone_2_7,2,7,1.4,14,1.03,50.8
2,Zone_2_8,2,8,0.76,7,1.15,47.5
2,Zone_2_9,2,9,1.32,13,0.97,52.8
2,Zone_3_0,3,0,1.9,19,1.21,34.4
2,Zone_3_1,3,1,0.88,8,1.44,25.5
2,Zone_3_2,3,2,2.16,21,1.18,54.9
2,Zone_3_3,3,3,1.94,19,1.36,46.4
2,Zone_3_4,3,4,1.81,18,1.14,28.8
2,Zone_3_5,3,5,2.63,26,1.46,21.6
2,Zone_3_6,3,6,2.1,20,0.82,47.9
2,Zone_3_7,3,7,1.13,11,1.45,58.8
2,Zone_3_8,3,8,2.64,26,1.39,32.8
2,Zone_3_9,3,9,2.16,21,0.83,43.9
2,Zone_4_0,4,0,0.76,7,1.31,22.6
2,Zone_4_1,4,1,1.4,14,1.18,51.6
2,Zone_4_2,4,2,1.32,13,1.23,29.3
2,Zone_4_3,4,3,0.61,6,1.41,20.9
2,Zone_4_4,4,4,2.42,24,1.36,59.9
2,Zone_4_5,4,5,1.22,12,1.34,36.1
2,Zone_4_6,4,6,1.66,16,1.49,50.7
2,Zone_4_7,4,7,1.41,14,1.09,49.5
2,Zone_4_8,4,8,0.93,9,1.0,31.9
2,Zone_4_9,4,9,0.81,8,0.83,20.7
2,Zone_5_0,5,0,2.11,21,1.28,28.7
2,Zone_5_1,5,1,2.18,21,1.35,23.6
2,Zone_5_2,5,2,1.82,18,0.92,59.6
2,Zone_5_3,5,3,0.84,8,1.46,46.0
2,Zone_5_4,5,4,1.42,14,0.92,28.8
2,Zone_5_5,5,5,0.9,8,1.35,34.0
2,Zone_5_6,5,6,0.55,5,1.33,47.8
2,Zone_5_7,5,7,0.58,5,1.37,29.0
2,Zone_5_8,5,8,1.43,14,1.21,23.7
2,Zone_5_9,5,9,2.47,24,0.99,25.2
2,Zone_6_0,6,0,2.41,24,1.19,23.5
2,Zone_6_1,6,1,1.55,15,1.06,30.4
2,Zone_6_2,6,2,1.8,17,0.95,47.3
2,Zone_6_3,6,3,0.66,6,1.4,39.8
2,Zone_6_4,6,4,1.72,17,1.04,47.1
2,Zone_6_5,6,5,1.72,17,0.99,55.1
2,Zone_6_6,6,6,2.3,23,1.41,48.3
2,Zone_6_7,6,7,2.28,22,1.29,47.2
2,Zone_6_8,6,8,1.62,16,1.42,54.9
2,Zone_6_9,6,9,0.66,6,1.38,25.2
2,Zone_7_0,7,0,1.04,10,1.37,53.3
2,Zone_7_1,7,1,1.63,16,0.8,31.5
2,Zone_7_2,7,2,1.76,17,0.98,45.4
2,Zone_7_3,7,3,1.61,16,1.35,24.3
2,Zone_7_4,7,4,2.15,21,1.04,45.3
2,Zone_7_5,7,5,2.4,23,0.87,57.5
2,Zone_7_6,7,6,1.86,18,1.3,22.7
2,Zone_7_7,7,7,1.6,15,1.04,44.8
2,Zone_7_8,7,8,0.67,6,0.82,20.9
2,Zone_7_9,7,9,1.05,10,1.14,50.8
2,Zone_8_0,8,0,1.54,15,1.5,37.0
2,Zone_8_1,8,1,1.33,13,0.91,51.8
2,Zone_8_2,8,2,2.13,21,0.99,58.0
2,Zone_8_3,8,3,1.07,10,1.1,57.7
2,Zone_8_4,8,4,1.1,11,0.99,59.4
2,Zone_8_5,8,5,1.67,16,1.43,29.2
2,Zone_8_6,8,6,0.95,9,1.06,54.6
2,Zone_8_7,8,7,1.41,14,1.48,27.4
2,Zone_8_8,8,8,2.4,24,1.39,50.4
2,Zone_8_9,8,9,1.92,19,0.89,21.3
2,Zone_9_0,9,0,2.62,26,1.14,24.7
2,Zone_9_1,9,1,0.86,8,1.28,37.2
2,Zone_9_2,9,2,0.76,7,1.21,30.8
2,Zone_9_3,9,3,2.11,21,1.02,38.2
2,Zone_9_4,9,4,0.49,4,1.14,44.0
2,Zone_9_5,9,5,0.96,9,1.29,54.4
2,Zone_9_6,9,6,2.08,20,0.87,29.7
2,Zone_9_7,9,7,2.38,23,0.9,40.0
2,Zone_9_8,9,8,1.86,18,0.81,33.1
2,Zone_9_9,9,9,1.91,19,0.86,34.0
3,Zone_0_0,0,0,0.54,5,0.89,42.7
3,Zone_0_1,0,1,1.76,17,1.36,28.0
3,Zone_0_2,0,2,0.9,9,1.29,21.3
3,Zone_0_3,0,3,2.25,22,0.84,41.7
3,Zone_0_4,0,4,2.03,20,1.36,33.6
3,Zone_0_5,0,5,2.3,22,0.86,55.8
3,Zone_0_6,0,6,1.58,15,1.25,41.1
3,Zone_0_7,0,7,2.26,22,0.86,22.4
3,Zone_0_8,0,8,0.8,7,1.35,46.3
3,Zone_0_9,0,9,1.41,14,1.19,48.8
3,Zone_1_0,1,0,0.74,7,1.28,22.9
3,Zone_1_1,1,1,0.68,6,0.98,38.5
3,Zone_1_2,1,2,2.46,24,1.1,33.8
3,Zone_1_3,1,3,1.44,14,1.49,21.6
3,Zone_1_4,1,4,1.95,19,1.31,39.5
3,Zone_1_5,1,5,2.69,26,1.43,36.9
3,Zone_1_6,1,6,1.23,12,0.95,44.9
3,Zone_1_7,1,7,1.83,18,1.31,25.3
3,Zone_1_8,1,8,2.03,20,1.14,29.9
3,Zone_1_9,1,9,2.22,22,1.11,40.6
3,Zone_2_0,2,0,1.0,10,1.07,58.8
3,Zone_2_1,2,1,1.1,10,1.26,33.0
3,Zone_2_2,2,2,1.76,17,0.85,26.8
3,Zone_2_3,2,3,1.51,15,1.04,53.2
3,Zone_2_4,2,4,1.51,15,1.29,26.7
3,Zone_2_5,2,5,0.57,5,0.83,49.5
3,Zone_2_6,2,6,2.1,21,1.36,43.4
3,Zone_2_7,2,7,2.25,22,0.94,24.5
3,Zone_2_8,2,8,1.06,10,1.46,21.6
3,Zone_2_9,2,9,0.62,6,1.12,57.4
3,Zone_3_0,3,0,1.03,10,0.9,59.5
3,Zone_3_1,3,1,2.47,24,0.8,58.1
3,Zone_3_2,3,2,1.78,17,1.16,39.6
3,Zone_3_3,3,3,2.08,20,0.9,21.2
3,Zone_3_4,3,4,0.94,9,1.27,58.8
3,Zone_3_5,3,5,0.83,8,1.27,37.8
3,Zone_3_6,3,6,2.38,23,1.39,57.8
3,Zone_3_7,3,7,1.71,17,1.15,44.7
3,Zone_3_8,3,8,2.18,21,1.45,47.6
3,Zone_3_9,3,9,1.89,18,0.95,46.4
3,Zone_4_0,4,0,1.15,11,1.26,60.0
3,Zone_4_1,4,1,0.67,6,1.48,36.3
3,Zone_4_2,4,2,2.34,23,1.32,55.1
3,Zone_4_3,4,3,1.62,16,1.03,46.7
3,Zone_4_4,4,4,2.29,22,1.1,52.7
3,Zone_4_5,4,5,0.88,8,1.18,20.2
3,Zone_4_6,4,6,0.91,9,1.29,35.5
3,Zone_4_7,4,7,1.08,10,0.97,34.9
3,Zone_4_8,4,8,1.0,10,1.27,44.8
3,Zone_4_9,4,9,1.31,13,1.07,54.5
3,Zone_5_0,5,0,1.47,14,1.04,35.2
3,Zone_5_1,5,1,1.31,13,1.21,41.3
3,Zone_5_2,5,2,1.88,18,1.3,58.2
3,Zone_5_3,5,3,0.66,6,0.94,20.3
3,Zone_5_4,5,4,1.77,17,1.45,22.4
3,Zone_5_5,5,5,2.48,24,1.05,24.1
3,Zone_5_6,5,6,1.32,13,1.02,52.1
3,Zone_5_7,5,7,1.4,14,1.02,44.4
3,Zone_5_8,5,8,1.84,18,0.89,27.2
3,Zone_5_9,5,9,1.57,15,0.93,41.0
3,Zone_6_0,6,0,1.98,19,0.98,58.5
3,Zone_6_1,6,1,1.3,12,1.36,42.0
3,Zone_6_2,6,2,0.69,6,1.22,52.8
3,Zone_6_3,6,3,2.33,23,0.96,28.5
3,Zone_6_4,6,4,1.98,19,1.43,34.1
3,Zone_6_5,6,5,0.93,9,1.35,31.0
3,Zone_6_6,6,6,2.55,25,0.87,45.0
3,Zone_6_7,6,7,1.26,12,1.21,26.7
3,Zone_6_8,6,8,1.93,19,0.87,20.9
3,Zone_6_9,6,9,1.9,19,1.22,41.9
3,Zone_7_0,7,0,1.27,12,1.15,59.5
3,Zone_7_1,7,1,0.44,4,1.29,36.2
3,Zone_7_2,7,2,1.57,15,1.49,25.1
3,Zone_7_3,7,3,0.94,9,1.31,43.1
3,Zone_7_4,7,4,0.84,8,1.05,22.8
3,Zone_7_5,7,5,1.42,14,0.85,52.0
3,Zone_7_6,7,6,1.19,11,1.26,41.3
3,Zone_7_7,7,7,1.19,11,1.03,46.8
3,Zone_7_8,7,8,2.67,26,1.31,38.6
3,Zone_7_9,7,9,1.02,10,1.19,58.3
3,Zone_8_0,8,0,0.66,6,1.18,23.9
3,Zone_8_1,8,1,1.55,15,1.33,33.9
3,Zone_8_2,8,2,1.75,17,0.91,59.7
3,Zone_8_3,8,3,2.1,21,1.18,53.7
3,Zone_8_4,8,4,1.41,14,1.33,25.1
3,Zone_8_5,8,5,2.23,22,1.35,48.3
3,Zone_8_6,8,6,0.36,3,1.05,23.5
3,Zone_8_7,8,7,2.23,22,1.19,32.2
3,Zone_8_8,8,8,1.75,17,1.16,56.8
3,Zone_8_9,8,9,1.29,12,1.49,54.1
3,Zone_9_0,9,0,0.84,8,1.41,54.7
3,Zone_9_1,9,1,2.38,23,1.35,32.2
3,Zone_9_2,9,2,0.43,4,1.29,33.8
3,Zone_9_3,9,3,2.42,24,1.25,52.9
3,Zone_9_4,9,4,1.28,12,1.34,27.0
3,Zone_9_5,9,5,1.47,14,1.08,25.9
3,Zone_9_6,9,6,1.36,13,1.1,32.5
3,Zone_9_7,9,7,1.55,15,1.11,24.2
3,Zone_9_8,9,8,1.92,19,1.26,26.1
3,Zone_9_9,9,9,0.37,3,1.35,38.4
4,Zone_0_0,0,0,0.51,5,0.88,32.1
4,Zone_0_1,0,1,0.63,6,1.28,22.5
4,Zone_0_2,0,2,1.24,12,1.24,41.1
4,Zone_0_3,0,3,1.57,15,0.89,55.5
4,Zone_0_4,0,4,1.32,13,1.09,53.1
4,Zone_0_5,0,5,1.77,17,1.34,20.4
4,Zone_0_6,0,6,1.28,12,0.98,50.4
4,Zone_0_7,0,7,0.79,7,1.17,28.6
4,Zone_0_8,0,8,0.33,3,1.18,38.2
4,Zone_0_9,0,9,2.23,22,0.87,39.5
4,Zone_1_0,1,0,1.05,10,1.13,35.0
4,Zone_1_1,1,1,1.14,11,1.12,51.4
4,Zone_1_2,1,2,2.56,25,1.11,30.2
4,Zone_1_3,1,3,2.0,19,0.83,56.1
4,Zone_1_4,1,4,1.74,17,1.43,45.5
4,Zone_1_5,1,5,2.01,20,0.85,40.7
4,Zone_1_6,1,6,0.83,8,1.28,21.7
4,Zone_1_7,1,7,1.03,10,1.3,22.9
4,Zone_1_8,1,8,0.49,4,1.01,34.0
4,Zone_1_9,1,9,2.35,23,1.26,27.4
4,Zone_2_0,2,0,0.92,9,1.34,30.6
4,Zone_2_1,2,1,0.41,4,0.86,58.7
4,Zone_2_2,2,2,1.24,12,1.07,28.2
4,Zone_2_3,2,3,1.02,10,1.23,51.0
4,Zone_2_4,2,4,1.7,17,1.48,51.9
4,Zone_2_5,2,5,1.12,11,1.49,44.1
4,Zone_2_6,2,6,1.85,18,1.26,25.1
4,Zone_2_7,2,7,1.32,13,1.45,29.0
4,Zone_2_8,2,8,0.91,9,1.23,57.7
4,Zone_2_9,2,9,0.6,6,0.89,27.9
4,Zone_3_0,3,0,2.05,20,1.37,54.5
4,Zone_3_1,3,1,2.42,24,1.44,30.1
4,Zone_3_2,3,2,2.3,22,1.31,51.1
4,Zone_3_3,3,3,1.82,18,0.92,41.8
4,Zone_3_4,3,4,2.5,24,1.31,52.7
4,Zone_3_5,3,5,0.93,9,1.15,53.6
4,Zone_3_6,3,6,2.47,24,1.16,31.9
4,Zone_3_7,3,7,1.88,18,1.28,54.9
4,Zone_3_8,3,8,1.68,16,1.12,20.4
4,Zone_3_9,3,9,1.11,11,1.31,59.7
4,Zone_4_0,4,0,0.97,9,0.94,42.2
4,Zone_4_1,4,1,1.92,19,1.23,27.5
4,Zone_4_2,4,2,1.29,12,0.8,50.4
4,Zone_4_3,4,3,0.88,8,1.32,28.1
4,Zone_4_4,4,4,2.17,21,0.9,32.2
4,Zone_4_5,4,5,2.07,20,1.5,34.7
4,Zone_4_6,4,6,1.55,15,1.22,35.7
4,Zone_4_7,4,7,1.42,14,1.29,20.1
4,Zone_4_8,4,8,2.01,20,0.87,43.5
4,Zone_4_9,4,9,1.37,13,1.25,22.6
4,Zone_5_0,5,0,2.07,20,1.22,47.1
4,Zone_5_1,5,1,2.54,25,0.99,53.0
4,Zone_5_2,5,2,1.75,17,1.3,51.5
4,Zone_5_3,5,3,1.43,14,1.11,25.9
4,Zone_5_4,5,4,1.01,10,0.95,43.9
4,Zone_5_5,5,5,1.98,19,1.5,57.3
4,Zone_5_6,5,6,2.2,22,1.35,24.7
4,Zone_5_7,5,7,1.13,11,1.39,35.4
4,Zone_5_8,5,8,1.42,14,1.05,33.4
4,Zone_5_9,5,9,0.63,6,0.82,53.3
4,Zone_6_0,6,0,0.68,6,1.46,30.4
4,Zone_6_1,6,1,1.42,14,1.41,53.7
4,Zone_6_2,6,2,0.85,8,1.14,25.3
4,Zone_6_3,6,3,0.96,9,1.31,39.9
4,Zone_6_4,6,4,1.58,15,0.91,44.4
4,Zone_6_5,6,5,0.94,9,1.33,46.3
4,Zone_6_6,6,6,2.26,22,0.97,56.3
4,Zone_6_7,6,7,0.84,8,0.99,50.4
4,Zone_6_8,6,8,1.32,13,0.84,56.3
4,Zone_6_9,6,9,0.79,7,1.17,36.4
4,Zone_7_0,7,0,1.27,12,1.19,57.5
4,Zone_7_1,7,1,0.63,6,1.09,30.4
4,Zone_7_2,7,2,1.77,17,1.2,38.6
4,Zone_7_3,7,3,2.61,26,1.23,34.0
4,Zone_7_4,7,4,0.66,6,0.98,54.0
4,Zone_7_5,7,5,1.54,15,1.17,24.6
4,Zone_7_6,7,6,2.2,22,1.3,41.7
4,Zone_7_7,7,7,0.71,7,1.12,39.4
4,Zone_7_8,7,8,0.76,7,1.09,46.0
4,Zone_7_9,7,9,2.03,20,0.84,40.5
4,Zone_8_0,8,0,2.02,20,1.35,28.1
4,Zone_8_1,8,1,1.03,10,0.92,33.2
4,Zone_8_2,8,2,1.76,17,1.41,55.2
4,Zone_8_3,8,3,2.31,23,0.97,38.0
4,Zone_8_4,8,4,2.51,25,1.44,41.5
4,Zone_8_5,8,5,1.38,13,0.87,46.3
4,Zone_8_6,8,6,2.45,24,1.48,28.2
4,Zone_8_7,8,7,1.46,14,1.0,51.7
4,Zone_8_8,8,8,1.93,19,1.08,56.6
4,Zone_8_9,8,9,1.71,17,0.91,47.8
4,Zone_9_0,9,0,2.3,22,1.43,31.1
4,Zone_9_1,9,1,2.43,24,0.9,28.1
4,Zone_9_2,9,2,0.95,9,0.91,37.6
4,Zone_9_3,9,3,1.92,19,0.86,55.3
4,Zone_9_4,9,4,2.26,22,1.09,59.4
4,Zone_9_5,9,5,1.87,18,1.24,26.6
4,Zone_9_6,9,6,2.07,20,0.81,42.4
